       275.0      6247.0
       821.0     10851.0
       339.0      7374.0
       275.0      6183.0
       387.0      8850.0
       452.0      8001.0
       531.0      8914.0
       424.0      8604.0
       428.0     10022.0
       316.0      7505.0
       265.0      6700.0
       403.0      8380.0
       304.0      6813.0
       437.0      8745.0
       345.0      7696.0
       431.0      7873.0
       355.0      8001.0
       260.0      6615.0
       316.0      6640.0
       327.0      6333.0
       427.0      8306.0
       427.0      8063.0
       466.0      8442.0
       477.0      7847.0
       259.0      5736.0
       274.0      7342.0
       433.0      7051.0
       294.0      7391.0
       359.0      9032.0
       279.0      7277.0
       423.0      8818.0
       388.0      6505.0
       447.0      8267.0
       335.0      6607.0
       311.0      7478.0
       322.0      7812.0
       320.0      6951.0
       397.0      7839.0
       412.0      7733.0
       342.0      7526.0
       315.0      6242.0
       321.0      6841.0
       268.0      6489.0
       315.0      7697.0
       417.0      6622.0
       353.0      6541.0
       356.0      7624.0
       415.0      8450.0
       320.0      6456.0
       500.0      9096.0

