
    0.9432289766     1.0000000000    -1.3602023606    -0.0108944652 
    7.3990775124     1.0000000000     1.2351254256    -0.1714587738 
    1.7762095603     1.0000000000     0.2475082453     1.0288953461 
   -2.2008679422     1.0000000000     0.2982739841    -0.0832930666 
   -2.0608308740     1.0000000000    -0.4802422225    -0.8001879788 
    2.6559684777     1.0000000000     1.4251534753     0.8201869778 
    0.5486200211     1.0000000000     0.0527279273     0.3257875782 
   -0.7128157951     1.0000000000    -0.1535611036     0.8898998046 
   -0.2076508404     1.0000000000    -0.4495369640     0.2296421940 
    1.6928698416     1.0000000000    -0.8063849131    -1.7510464857 
    0.9223675387     1.0000000000     1.3209699009    -0.2027571827 
   -0.6875036915     1.0000000000    -1.0603534937     0.0078311270 
   -1.1606758783     1.0000000000     0.4150812337    -0.0466869142 
    2.3695425543     1.0000000000     0.2585262139     1.1245185442 
   -0.4489827158     1.0000000000    -0.4289506284     0.6111439582 
    1.5572136798     1.0000000000     0.2710923496     0.5359753588 
    1.6596320255     1.0000000000    -0.5486531278    -1.0594882839 
   -0.5278176591     1.0000000000    -0.5681061730    -0.5206538197 
    1.7869294702     1.0000000000     1.4692537702     1.6007813016 
   -0.1958447585     1.0000000000    -1.3607274384    -0.5115095234 
   -2.5865850747     1.0000000000    -0.1273116257     0.5412751212 
   -0.8269712675     1.0000000000     0.4894894770     1.1942691214 
   -1.7549572660     1.0000000000    -2.0294458724    -1.4038875257 
    0.0854288512     1.0000000000     0.4101725421    -1.0459237251 
    0.1685490535     1.0000000000    -2.1011560410    -0.0488325630 
    2.3761867831     1.0000000000     0.2540071105     0.4337153562 
   -0.3113714137     1.0000000000    -0.0861899710    -0.0037081115 
    0.6913162983     1.0000000000    -2.4901606069    -1.2324445560 
    2.1027119578     1.0000000000     0.8122945464    -0.8649228943 
   -1.5441550794     1.0000000000    -0.3863043223    -0.8357178884 
    0.3308733102     1.0000000000    -0.5966009468     1.0361794312 
   -0.5975153163     1.0000000000     0.4005256572    -0.9330011381 
    2.0401761537     1.0000000000     0.4346852793    -1.3411538841 
    2.5037874231     1.0000000000     0.4778553905    -1.4406109280 
   -0.3981815905     1.0000000000    -0.4866438122    -0.1862754317 
   -1.8459574404     1.0000000000    -1.7292701604    -0.8116008337 
    2.6574880132     1.0000000000     0.1450152736     1.8946687189 
