-0.0293633869497539 0.748703799727155 -0.33855272516772 -1.03319140600583 -0.26266176903824
-0.494288846234066 -0.46018196728455 -0.0317139033642478 0.282705090712786 0.240801641667866
1.8314173823421 1.84435897006441 1.09893699252992 1.72393224108821 2.72127406575499
3.88083181128422 2.7293841862087 1.52648731461799 2.48985669920747 3.44223389683627
4.40577171707005 4.25749022348373 5.3648451471905 5.92037668400346 5.07928463536488
4.07840203421185 4.38268319329399 3.74667365009636 3.87732287788272 1.98183874147128
2.93669684655228 4.769840045806 3.29819843576921 3.31867939466889 3.17675591521884
3.13120945097733 2.46152649003262 2.56698397849398 1.94455855954301 -0.135775205549817
0.600109449280977 0.390808492734308 2.1399314960583 3.79351195568969 4.60982349411522
3.89712730613895 2.32798229481493 3.082919107786 0.912564459788439 -0.190622698495562
-1.66483141225802 -0.563732953386505 0.534225753371439 1.82707010766556 2.08158253574846
1.84061823685749 3.00677431812697 2.68942483639979 3.21905891010594 4.70577645938086
3.99225419514716 4.98724110127602 7.26280865916898 7.64879540552315 7.51822884414533
5.27767029187595 4.07995887957385 4.70661053179422 5.06109793964703 4.48871825171856
3.36005263018429 2.93945260952568 2.5878495171667 2.36908346533941 2.24984872332232
1.93285854232606 1.58051575505511 -0.721454123968102 1.20691031980521 0.69904608324527
2.08050017561363 1.6451031651712 0.783263797458034 0.800332799580266 1.65041885025623
0.278290603909859 0.998163530075936 0.824609220424521 1.45006547178815 0.704941571730128
0.238821963186747 -0.167437796015792 -0.171144931872803 -2.17821742442847 -3.06308927783348
-1.68378148855692 -1.74203363054016 -0.946062675511259 0.430368823309611 1.16783344536614
0.735126110356193 0.290761951389526 -1.35807585669384 -0.416200314964502 0.410518717629014
0.343250177380882 1.0267325566057 0.800641422583677 0.81355583151652 2.16394592981085
1.72735816629918 2.0923847424102 0.125913380950567 -0.476326654450419 -0.171118627151648
0.68754849871937 -0.594398501399604 -0.387280652883141 -1.33309496769072 0.0946502443070583
0.860538801770278 2.05801032349558 2.90882918328716 3.41752545970611 3.00437110752578
2.22166717341952 -0.0112354258917444 -1.05659671910201 -0.841341213445616 -0.764519362399608
-0.415725691394117 -2.07314285906496 -0.367671289043047 -0.260285094310162 1.04821446064338
2.78062981663198 4.00470712297941 5.33932995973638 7.13537370601527 7.69320243760053
7.26065273583188 6.58644337509329 5.75493541840851 6.43221293285666 5.64656573134253
5.39272446655538 6.13027484421886 5.93948346620388 5.54491550629249 4.53035610030843
3.02131481502013 1.85349149332694 1.4635443520157 0.872623197276229 1.21122934012918
2.51670586402131 2.44937192994872 3.00551875745655 2.37531620745607 2.14519614110448
1.10055511180997 2.48672068882038 3.35110754333825 3.7367505792027 4.30786880851474
4.37630395183483 3.01577034730871 3.91042932347462 3.02934135936497 1.94243653716562
