Data are from Stoffer et al. (1988) 
JASA, 83,954-963.  Definitions of the
states and groups are given there.
This file is Group 1, Group 2 data are
in the file grp2.dat.
C1=infant id
C2=minute (1 to 128)
C3=state (1-6, 0 means no observation at that time)

  1    1  5
  1    2  5
  1    3  5
  1    4  5
  1    5  5
  1    6  5
  1    7  5
  1    8  5
  1    9  5
  1   10  3
  1   11  5
  1   12  3
  1   13  5
  1   14  5
  1   15  2
  1   16  1
  1   17  1
  1   18  1
  1   19  1
  1   20  1
  1   21  3
  1   22  1
  1   23  1
  1   24  1
  1   25  1
  1   26  1
  1   27  1
  1   28  1
  1   29  1
  1   30  1
  1   31  1
  1   32  1
  1   33  3
  1   34  4
  1   35  4
  1   36  4
  1   37  4
  1   38  4
  1   39  4
  1   40  3
  1   41  5
  1   42  4
  1   43  4
  1   44  4
  1   45  4
  1   46  4
  1   47  5
  1   48  5
  1   49  5
  1   50  5
  1   51  5
  1   52  5
  1   53  5
  1   54  5
  1   55  3
  1   56  3
  1   57  5
  1   58  5
  1   59  5
  1   60  5
  1   61  3
  1   62  3
  1   63  3
  1   64  2
  1   65  2
  1   66  2
  1   67  1
  1   68  1
  1   69  1
  1   70  1
  1   71  1
  1   72  1
  1   73  1
  1   74  1
  1   75  1
  1   76  1
  1   77  1
  1   78  1
  1   79  1
  1   80  1
  1   81  3
  1   82  1
  1   83  1
  1   84  1
  1   85  1
  1   86  3
  1   87  4
  1   88  4
  1   89  4
  1   90  4
  1   91  4
  1   92  4
  1   93  4
  1   94  4
  1   95  4
  1   96  4
  1   97  4
  1   98  4
  1   99  4
  1  100  4
  1  101  4
  1  102  4
  1  103  4
  1  104  4
  1  105  5
  1  106  5
  1  107  5
  1  108  5
  1  109  5
  1  110  5
  1  111  5
  1  112  5
  1  113  5
  1  114  5
  1  115  3
  1  116  0
  1  117  0
  1  118  0
  1  119  0
  1  120  0
  1  121  0
  1  122  0
  1  123  0
  1  124  0
  1  125  0
  1  126  0
  1  127  0
  1  128  0
  2    1  5
  2    2  3
  2    3  3
  2    4  5
  2    5  6
  2    6  5
  2    7  6
  2    8  6
  2    9  3
  2   10  5
  2   11  5
  2   12  5
  2   13  5
  2   14  5
  2   15  5
  2   16  5
  2   17  5
  2   18  5
  2   19  5
  2   20  5
  2   21  2
  2   22  1
  2   23  1
  2   24  1
  2   25  1
  2   26  1
  2   27  1
  2   28  1
  2   29  1
  2   30  1
  2   31  1
  2   32  1
  2   33  1
  2   34  1
  2   35  1
  2   36  1
  2   37  1
  2   38  4
  2   39  4
  2   40  4
  2   41  4
  2   42  4
  2   43  4
  2   44  4
  2   45  4
  2   46  4
  2   47  4
  2   48  4
  2   49  4
  2   50  4
  2   51  4
  2   52  4
  2   53  4
  2   54  5
  2   55  5
  2   56  5
  2   57  5
  2   58  2
  2   59  2
  2   60  2
  2   61  2
  2   62  1
  2   63  1
  2   64  1
  2   65  1
  2   66  1
  2   67  1
  2   68  1
  2   69  1
  2   70  1
  2   71  1
  2   72  2
  2   73  5
  2   74  5
  2   75  4
  2   76  4
  2   77  4
  2   78  3
  2   79  4
  2   80  5
  2   81  5
  2   82  5
  2   83  5
  2   84  5
  2   85  5
  2   86  5
  2   87  5
  2   88  2
  2   89  2
  2   90  5
  2   91  5
  2   92  5
  2   93  5
  2   94  5
  2   95  5
  2   96  5
  2   97  5
  2   98  5
  2   99  5
  2  100  5
  2  101  5
  2  102  5
  2  103  5
  2  104  5
  2  105  5
  2  106  5
  2  107  5
  2  108  5
  2  109  5
  2  110  5
  2  111  5
  2  112  5
  2  113  5
  2  114  5
  2  115  5
  2  116  2
  2  117  3
  2  118  2
  2  119  1
  2  120  0
  2  121  0
  2  122  0
  2  123  0
  2  124  0
